ID,SalesOrder#,Billing Dt,Bookings Amount,Bookings Quantity,Material #,Deal Type,Product Type,Reseller #,End Cust #,Contract Start,Contract End,BOARD_GEO,BOARD_PROD_FAMILY,First Year Bkg Amt Commissionable,AccountID
4314,489282,2017-03-23 00:00:00.000,23810.19,1650,LDSS-S,Renewal,SUB,30897,33036,2017-05-31 00:00:00.000,2018-05-30 00:00:00.000,EMEA,Security Management,23810.19,
4315,489282,2017-03-23 00:00:00.000,2189.31,130,LDSS-S,Renewal,SUB,30897,33036,2017-03-31 00:00:00.000,2018-05-30 00:00:00.000,EMEA,Security Management,1880.23,
245324710,GER-21693,2017-02-27 00:00:00.000,33839.6618,7000,HTDCF0006,Renewal,MNT,0,565081,2017-04-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,HT UEM,31348.93,
245324790,GER-21693,2017-02-27 00:00:00.000,9689.771000000001,7000,HPLMT0001,Renewal,MNT,0,565081,2017-04-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,HT UEM,8976.56,
1423,495555,2017-06-08 00:00:00.000,22.95,1,NAU-MA-1504,New,MNT,90317,83344,2017-06-08 00:00:00.000,2018-06-07 00:00:00.000,Americas,Naurtech,22.95,
1421,495554,2017-06-08 00:00:00.000,120,6,NAU-MA-1500,New,MNT,82845,106395,2017-06-08 00:00:00.000,2018-06-07 00:00:00.000,Americas,Naurtech,120,
6350,497727,2017-06-29 00:00:00.000,3780,2100,S-SPMSSC-M1,New,MNT,72874,109407,2017-06-29 00:00:00.000,2018-06-28 00:00:00.000,Americas,Shavlik Patch,3780,
264687120,UKD-17011,2017-04-27 00:00:00.000,4975.6794,580,HLRMT0005,Renewal,MNT,581692,566807,2017-05-14 00:00:00.000,2018-05-13 00:00:00.000,EMEA,HT UEM,4975.68,
264697710,USA-52955,2017-04-27 00:00:00.000,24492.6,66,HETMT0003,Renewal,MNT,,65363,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,HT ITSM,24492.6,
,USA-52955,2017-04-27 00:00:00.000,257.8,10,QMTMT0011,Renewal,MNT,,65363,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,HT ITSM,257.8,
264697720,USA-52955,2017-04-27 00:00:00.000,1776.3,1,HSSMT0003,Renewal,MNT,,65363,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,HT ITSM,1776.3,
264697730,USA-52955,2017-04-27 00:00:00.000,3334.47,1,IPCMT0126,Renewal,MNT,,65363,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,HT ITSM,3334.47,
264697740,USA-52955,2017-04-27 00:00:00.000,7868.2,20,IPCMT0117,Renewal,MNT,,65363,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,HT ITSM,7868.2,
264697750,USA-52955,2017-04-27 00:00:00.000,350,1,IPCMT0119,Renewal,MNT,,65363,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,HT ITSM,350,
1571,498934,2017-07-13 00:00:00.000,7234.01,2500,LDMSPMA-M,Renewal,MNT,76566,68002,2017-05-02 00:00:00.000,2018-05-01 00:00:00.000,EMEA,Systems Management,7234.01,
4112,494305,2017-05-25 00:00:00.000,0.08,8,310-MA-AVRC10,New,MNT,65205,75844,2017-05-25 00:00:00.000,2018-05-24 00:00:00.000,EMEA,Avalanche,0.08,
4106,494303,2017-05-24 00:00:00.000,357,70,310-MA-AVRCCS,Renewal,MNT,65246,66587,2017-05-24 00:00:00.000,2018-05-23 00:00:00.000,Americas,Avalanche,357,
4107,494303,2017-05-24 00:00:00.000,595,70,310-MA-AVH1AD,Renewal,MNT,65246,66587,2017-05-24 00:00:00.000,2018-05-23 00:00:00.000,Americas,Avalanche,595,
4088,496678,2017-06-21 00:00:00.000,840.15,60,LDMS-M-UPG,Renewal,MNT,74182,55852,2017-06-30 00:00:00.000,2018-06-29 00:00:00.000,EMEA,Systems Management,840.15,
4441,496859,2017-06-22 00:00:00.000,1498.2,1,SDSERVER-M,Renewal,MNT,30990,34154,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,RoW,Service Desk,1498.2,
4442,496859,2017-06-22 00:00:00.000,449.46,3,SDANCON-M,Renewal,MNT,30990,34154,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,RoW,Service Desk,449.46,
1825,504660,2017-09-11 00:00:00.000,32950,5000,EMECF0003,Renewal,SUB,1036,113182,2017-06-30 00:00:00.000,2018-06-29 00:00:00.000,Americas,HT Security,32950,
180196510,UKD-15778,2016-11-23 00:00:00.000,55.7326,10,DCCMT0001,Renewal,MNT,571713,578772,2017-04-11 00:00:00.000,2018-04-10 00:00:00.000,EMEA,HT Security,55.73,
4778,494581,2017-05-30 00:00:00.000,5978.15,450,LDMSPMA-M,Renewal,MNT,64796,64937,2017-06-14 00:00:00.000,2018-06-13 00:00:00.000,EMEA,Systems Management,5978.15,
6103,497606,2017-06-28 00:00:00.000,2.52,1,LDPM-S,Volume,SUB,1036,74333,2017-06-28 00:00:00.000,2018-06-27 00:00:00.000,Americas,Security Management,2.52,
6072,497605,2017-06-28 00:00:00.000,0.05,5,120-MA-GENTN4,New,MNT,65205,106068,2017-06-28 00:00:00.000,2018-06-27 00:00:00.000,Americas,Emulation,0.05,
6070,497604,2017-06-28 00:00:00.000,4042.5,250,EM MNT 12 T,Renewal,MNT,93071,101585,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,UPM,4042.5,
,1640292,2016-10-20 14:00:00.000,1282.5,125,RESWBCSA1,Renewal,MNT,7051,10763,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,Americas,Res-UEM,1282.5,
1032,491042,2017-04-11 00:00:00.000,6388,1000,LDSUM15-M-Y1,Volume,MNT,40623,50836,2017-04-10 00:00:00.000,2018-04-09 00:00:00.000,RoW,User Management,6388,
,1721100,2017-06-23 14:00:00.000,2057.057962260758,600,RESMWADSA1,New,MNT,8408,11754,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Res-ITSM,2057.06,
,1721100,2017-06-23 14:00:00.000,2057.057962260758,600,RESMWCNSA1,New,MNT,8408,11754,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Res-UEM,2057.06,
,SO120350,2015-06-17 00:00:00.000,3815.1518,400,LEMSSENTM,New,MNT,579428,580532,2015-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,HT Security,1271.72,
,SO120353,2015-06-18 00:00:00.000,179928,30000,LPMDT,Volume,SUB,,571167,2015-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,HT Security,59976,
255791010,GER-21987,2017-03-30 00:00:00.000,2738.2925,880,AMDMT0001,Renewal,MNT,565454,565854,2017-05-09 00:00:00.000,2018-05-08 00:00:00.000,EMEA,HT UEM,2738.29,
271461120,FRA-3276,2017-05-19 00:00:00.000,951.0506,1,HSSMT0003,Renewal,MNT,571494,69518,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,HT ITSM,951.05,
271471410,GER-22406,2017-05-19 00:00:00.000,4432.9073,660,ENIMT0014,Renewal,MNT,518171,906010,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,EMEA,HT UEM,4432.91,
271471420,GER-22406,2017-05-19 00:00:00.000,1601.8562,660,EOSMT0008,Renewal,MNT,518171,906010,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,EMEA,HT UEM,1601.86,
271471430,GER-22406,2017-05-19 00:00:00.000,2403.0994,660,CDBMT0001,Renewal,MNT,518171,906010,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,EMEA,HT UEM,2403.1,
271471440,GER-22406,2017-05-19 00:00:00.000,1476.0953,660,EPMMT0010,Renewal,MNT,518171,906010,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,EMEA,HT UEM,1476.1,
294,495028,2017-06-02 00:00:00.000,91.31,10,S-PWS-SV-M1,Volume,MNT,88723,76898,2017-06-02 00:00:00.000,2018-06-01 00:00:00.000,EMEA,PROTECT,91.31,
291,495026,2017-06-02 00:00:00.000,91.8,9,310-MA-AVAVRC,New,MNT,65900,106324,2017-06-02 00:00:00.000,2018-06-01 00:00:00.000,RoW,Avalanche,91.8,
261195610,USA-52667,2017-04-13 00:00:00.000,6442.15,1100,HLRMT0001,Renewal,MNT,518903,567013,2017-04-08 00:00:00.000,2018-04-07 00:00:00.000,Americas,HT UEM,6442.15,
2415,491747,2017-04-20 00:00:00.000,2.52,1,LDPM-S,Volume,SUB,1036,74333,2017-04-20 00:00:00.000,2018-04-19 00:00:00.000,Americas,Security Management,2.52,
2416,491747,2017-04-20 00:00:00.000,2.52,1,LDPM-S,Volume,SUB,1036,74333,2017-04-20 00:00:00.000,2018-04-19 00:00:00.000,Americas,Security Management,2.52,
203259110,USA-48082,2016-10-07 00:00:00.000,880.5,50,HPESV0001,Volume,SUB,568523,569133,2016-10-08 00:00:00.000,2018-05-08 00:00:00.000,Americas,HT Security,556.99,
,1740200,2017-06-30 14:00:00.000,987.1900000000001,15,RESAPPSA1,Renewal,MNT,11716,6764,2017-06-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Res-ITSM,914.53,
,1740200,2017-06-30 14:00:00.000,2187,60,RESAPPSA1,Renewal,MNT,11716,6764,2017-10-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Res-ITSM,2187,
2521,496058,2017-06-14 00:00:00.000,2.32,1,LDMSPMA-M,Volume,MNT,1036,74333,2017-06-14 00:00:00.000,2018-06-13 00:00:00.000,Americas,Systems Management,2.32,
2522,496058,2017-06-14 00:00:00.000,0.93,1,LDDADTSERPAC-M,Volume,MNT,1036,74333,2017-06-14 00:00:00.000,2018-06-13 00:00:00.000,Americas,Data Analytics,0.93,
2523,496058,2017-06-14 00:00:00.000,2.32,1,LDMSPMA-M,Volume,MNT,1036,74333,2017-06-14 00:00:00.000,2018-06-13 00:00:00.000,Americas,Systems Management,2.32,
2524,496058,2017-06-14 00:00:00.000,0.93,1,LDDADTSERPAC-M,Volume,MNT,1036,74333,2017-06-14 00:00:00.000,2018-06-13 00:00:00.000,Americas,Data Analytics,0.93,
4096,494298,2017-05-24 00:00:00.000,79.2,3,120-MA-GENTN2,Volume,MNT,65193,102241,2017-05-24 00:00:00.000,2018-05-23 00:00:00.000,Americas,Emulation,79.2,
2453,436246,2015-05-20 00:00:00.000,297.08,10,310-MA-AVAVRC,Volume,MNT,65197,83158,2015-05-20 00:00:00.000,2018-05-19 00:00:00.000,Americas,Avalanche,99.03,
3772,496615,2017-06-20 00:00:00.000,12,4,120-MA-646970,New,MNT,67321,67321,2017-05-15 00:00:00.000,2018-05-15 00:00:00.000,RoW,Emulation,12,
3277,496398,2017-06-19 00:00:00.000,7241.5,87,SDANFXD-M,Volume,MNT,67963,67963,2017-06-30 00:00:00.000,2018-06-29 00:00:00.000,EMEA,Service Desk,7241.5,
3278,496398,2017-06-19 00:00:00.000,1117.89,4,SDANCON-M,Volume,MNT,67963,67963,2017-06-30 00:00:00.000,2018-06-29 00:00:00.000,EMEA,Service Desk,1117.89,
274223820,GER-22472,2017-05-29 00:00:00.000,3460.1429,1000,LDCMT0001,New,MNT,569786,583503,2017-05-30 00:00:00.000,2018-05-29 00:00:00.000,EMEA,HT Security,3460.14,
274255620,GER-22480,2017-05-29 00:00:00.000,238.52,50,ENIMT0014,Volume,MNT,518171,906583,2017-05-30 00:00:00.000,2018-04-29 00:00:00.000,EMEA,HT UEM,238.52,
2925,493742,2017-05-17 00:00:00.000,20.4,2,310-MA-AVAVRC,Volume,MNT,65229,68514,2017-05-17 00:00:00.000,2018-05-16 00:00:00.000,Americas,Avalanche,20.4,
2922,493740,2017-05-17 00:00:00.000,682.04,1,SCNT-PMA-LDMG1000,Renewal,MNT,1036,31440,2017-06-30 00:00:00.000,2018-06-29 00:00:00.000,Americas,Systems Management,682.04,
,1790086,2017-07-19 00:00:00.000,31,2,RESMIDMSA1,Renewal,MNT,5235,10837,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Res-ITSM,31,
,1721143,2017-06-30 14:00:00.000,415.1089188549078,95,RESMWCNSA1,New,MNT,2976,11775,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Res-UEM,415.11,
,1721143,2017-06-30 14:00:00.000,52.4348108027252,1,RESASSA1,New,MNT,2976,11775,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Res-ITSM,52.43,
,GER-21986,2017-03-30 00:00:00.000,227.532,1,HTPCF0003,Renewal,MNT,519758,564315,2017-04-24 00:00:00.000,2018-04-23 00:00:00.000,EMEA,HT ITSM,227.53,
217235510,FRA-2741,2016-12-02 00:00:00.000,4297.539,2,HTCSV0017,New,SAS,,583118,2016-12-03 00:00:00.000,2018-06-29 00:00:00.000,EMEA,HT ITSM,2737.52,
217235520,FRA-2741,2016-12-02 00:00:00.000,17680.8267,12,HTCSV0016,New,SAS,,583118,2016-12-03 00:00:00.000,2018-06-29 00:00:00.000,EMEA,HT ITSM,11262.66,
4770,497032,2017-06-23 00:00:00.000,13792.5,750,DSK GSP 12 F,Renewal,MNT,1036,97988,2017-06-29 00:00:00.000,2018-06-28 00:00:00.000,Americas,UPM,13792.5,
181116220,SIN-1850,2016-06-15 00:00:00.000,1298.3248,120,DCCMT0001,New,MNT,580336,581807,2016-06-16 00:00:00.000,2018-06-15 00:00:00.000,ROW,HT Security,650.05,
1841,508405,2017-10-12 00:00:00.000,5400,3000,S-SPMSSCGTLSS-C2-R,Renewal,SUB,72874,82708,2017-10-17 00:00:00.000,2018-04-16 00:00:00.000,Americas,Shavlik Patch,5400,001a000001NIKhIAAX
5359,494820,2017-05-31 00:00:00.000,540,75,S-STDWSPSSS-C-R,Renewal,MNT,72874,75838,2017-06-25 00:00:00.000,2018-06-24 00:00:00.000,Americas,PROTECT,540,
5360,494820,2017-05-31 00:00:00.000,1188,165,S-STDWSPSSS-C-R,Renewal,MNT,72874,75838,2017-06-25 00:00:00.000,2018-06-24 00:00:00.000,Americas,PROTECT,1188,
3600,492245,2017-04-27 00:00:00.000,2.32,1,LDMSPMA-M,Volume,MNT,1036,74333,2017-04-26 00:00:00.000,2018-04-25 00:00:00.000,Americas,Systems Management,2.32,
3601,492245,2017-04-27 00:00:00.000,0.93,1,LDDADTSERPAC-M,Volume,MNT,1036,74333,2017-04-26 00:00:00.000,2018-04-25 00:00:00.000,Americas,Data Analytics,0.93,
3602,492245,2017-04-27 00:00:00.000,2.32,1,LDMSPMA-M,Volume,MNT,1036,74333,2017-04-26 00:00:00.000,2018-04-25 00:00:00.000,Americas,Systems Management,2.32,
3603,492245,2017-04-27 00:00:00.000,0.93,1,LDDADTSERPAC-M,Volume,MNT,1036,74333,2017-04-26 00:00:00.000,2018-04-25 00:00:00.000,Americas,Data Analytics,0.93,
3604,492245,2017-04-27 00:00:00.000,2.32,1,LDMSPMA-M,Volume,MNT,1036,74333,2017-04-26 00:00:00.000,2018-04-25 00:00:00.000,Americas,Systems Management,2.32,
3605,492245,2017-04-27 00:00:00.000,0.93,1,LDDADTSERPAC-M,Volume,MNT,1036,74333,2017-04-26 00:00:00.000,2018-04-25 00:00:00.000,Americas,Data Analytics,0.93,
3606,492245,2017-04-27 00:00:00.000,4.64,2,LDMSPMA-M,Volume,MNT,1036,74333,2017-04-26 00:00:00.000,2018-04-25 00:00:00.000,Americas,Systems Management,4.64,
2413,491747,2017-04-20 00:00:00.000,2.32,1,LDMSPMA-M,Volume,MNT,1036,74333,2017-04-20 00:00:00.000,2018-04-19 00:00:00.000,Americas,Systems Management,2.32,
2414,491747,2017-04-20 00:00:00.000,2.52,1,LDPM-S,Volume,SUB,1036,74333,2017-04-20 00:00:00.000,2018-04-19 00:00:00.000,Americas,Security Management,2.52,
2529,496058,2017-06-14 00:00:00.000,2.32,1,LDMSPMA-M,Volume,MNT,1036,74333,2017-06-14 00:00:00.000,2018-06-13 00:00:00.000,Americas,Systems Management,2.32,
2530,496058,2017-06-14 00:00:00.000,0.93,1,LDDADTSERPAC-M,Volume,MNT,1036,74333,2017-06-14 00:00:00.000,2018-06-13 00:00:00.000,Americas,Data Analytics,0.93,
4702,489427,2017-03-24 00:00:00.000,720,100,S-STDWSPSSS-F-R,Renewal,MNT,70599,75988,2017-04-21 00:00:00.000,2018-04-20 00:00:00.000,Americas,PROTECT,720,
7472,60051919,2017-06-20 00:00:00.000,-1437.52,-151,310-MA-AVAVRC,Volume,MNT,65983,88763,2017-04-20 00:00:00.000,2018-04-19 00:00:00.000,Americas,Avalanche,-1437.52,
,1620707,2016-05-02 20:00:00.000,1452.21988233543,50,RESWGNSA1,Renewal,MNT,3080,7089,2016-11-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Res-UEM,874.69,
,1620707,2016-05-02 20:00:00.000,1437.691347079253,45,RESWGNSA1,Renewal,MNT,3080,7089,2016-09-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Res-UEM,786.74,
,1620707,2016-05-02 20:00:00.000,6273.577671425756,180,RESWGNSA1,Renewal,MNT,3080,7089,2016-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Res-UEM,3141.09,
,1620707,2016-05-02 20:00:00.000,232.3547285713243,15,RESMWADSA1,Renewal,MNT,3080,7089,2016-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Res-ITSM,116.34,
,GER-21886,2017-03-23 00:00:00.000,22.6786,45,EOIMT0002,Renewal,MNT,518165,565100,2017-04-14 00:00:00.000,2018-04-13 00:00:00.000,EMEA,HT UEM,22.68,
5629,497420,2017-06-27 00:00:00.000,1296,180,S-STDWSPSSS-F-R,Renewal,MNT,70599,70395,2017-06-04 00:00:00.000,2018-06-03 00:00:00.000,Americas,PROTECT,1296,
5630,497420,2017-06-27 00:00:00.000,432,30,S-STDSVPSSS-F-R,Renewal,MNT,70599,70395,2017-06-04 00:00:00.000,2018-06-03 00:00:00.000,Americas,PROTECT,432,
5627,497419,2017-06-27 00:00:00.000,51,6,310-MA-AVH1AD,Volume,MNT,65202,66061,2017-06-27 00:00:00.000,2018-06-26 00:00:00.000,Americas,Avalanche,51,
5625,497418,2017-06-27 00:00:00.000,3600,250,S-STDSVPSSS-F-R,Renewal,MNT,70599,102398,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,PROTECT,3600,
1510,495610,2017-06-09 00:00:00.000,123.75,3,120-MA-GENTN4,Volume,MNT,65376,67416,2017-06-09 00:00:00.000,2018-06-08 00:00:00.000,Americas,Emulation,123.75,
,1740184,2017-06-26 14:00:00.000,1634.06,350,RESMWSNPSA1,New,MNT,10729,11760,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Res-UEM,1634.06,
2923,493740,2017-05-17 00:00:00.000,43632,800,LDTUM-M,Renewal,MNT,1036,31440,2017-06-30 00:00:00.000,2018-06-29 00:00:00.000,Americas,User Management,43632,
6318,490119,2017-03-30 00:00:00.000,6000,1500,S-SPMSSCGTLSS-C1-R,Renewal,SUB,72874,91318,2017-06-17 00:00:00.000,2018-06-16 00:00:00.000,Americas,Shavlik Patch,6000,
2940,438378,2015-06-17 00:00:00.000,9360,1300,S-SCUP3GTLSS-C-R,Renewal,SUB,72874,76687,2015-06-17 00:00:00.000,2018-06-16 00:00:00.000,Americas,Shavlik Patch,3120,
266062730,USA-53059,2017-05-02 00:00:00.000,3456,600,PRWMT0001,Renewal,MNT,,574645,2017-04-22 00:00:00.000,2018-04-21 00:00:00.000,Americas,HT Security,3456,
3976,494244,2017-05-24 00:00:00.000,178.72,10,DSK SSP 12 F,Renewal,MNT,94100,97463,2017-05-25 00:00:00.000,2018-05-24 00:00:00.000,EMEA,UPM,178.72,
,1720704,2017-04-25 14:00:00.000,406.2785755378508,65,RESMIDASA1,New,MNT,453,7087,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,Res-ITSM,406.28,
,1720704,2017-04-25 14:00:00.000,406.2785755378508,65,RESMIDISA1,New,MNT,453,7087,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,EMEA,Res-ITSM,406.28,
227960430,USA-52989,2017-04-28 00:00:00.000,68.95999999999999,1,EVWMT0014,Renewal,MNT,511130,565149,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,Americas,Goldmine,68.96,
227979310,USA-52723,2017-04-17 00:00:00.000,442.38,3,GPRMT0001,Renewal,MNT,999845,565177,2017-05-01 00:00:00.000,2018-04-30 00:00:00.000,Americas,Goldmine,442.38,
,SO119819,2015-04-22 00:00:00.000,2160,100,*DCEMC,Renewal,MNT,,569656,2015-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,HT Security,720,
,SO119819,2015-04-22 00:00:00.000,1080,50,*DCEMC,Volume,MNT,,569656,2015-05-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,HT Security,350.09,
271158510,USA-53415,2017-05-18 00:00:00.000,946.53,3,HTPCF0008,Renewal,MNT,563224,565553,2016-10-31 00:00:00.000,2018-04-30 00:00:00.000,Americas,HT ITSM,632.75,
284301820,UKD-17416,2017-06-23 00:00:00.000,227.2072,3,GPRMT0001,New,MNT,399875,584061,2017-06-24 00:00:00.000,2018-06-23 00:00:00.000,EMEA,Goldmine,227.21,
285293810,USA-54175,2017-06-26 00:00:00.000,782.2,4,GPRMT0001,Renewal,MNT,999653,518663,2017-06-01 00:00:00.000,2018-05-31 00:00:00.000,Americas,Goldmine,782.2,
254451160,GER-21914,2017-03-27 00:00:00.000,2857.1744,2250,ELGMT0008,Renewal,MNT,518170,151343,2017-04-15 00:00:00.000,2018-04-14 00:00:00.000,EMEA,HT UEM,2857.17,
,GER-21916,2017-03-27 00:00:00.000,1406.9512,250,HTDCF0016,Volume,MNT,518170,151343,2017-03-28 00:00:00.000,2018-04-14 00:00:00.000,EMEA,HT UEM,1406.95,
255069020,USA-52182,2017-03-29 00:00:00.000,640.92,5,GPRMT0001,Volume,MNT,997249,521362,2017-03-30 00:00:00.000,2018-04-29 00:00:00.000,Americas,Goldmine,592.24,
255069310,SIN-2170,2017-03-29 00:00:00.000,2095.0574,370,HLDSV0001,Renewal,SUB,565656,565750,2017-05-08 00:00:00.000,2018-05-07 00:00:00.000,Japan,HT UEM,2095.06,
283379710,UKD-17393,2017-06-21 00:00:00.000,6899.735,4,HTCSV0002,Renewal,SAS,,71025,2017-05-17 00:00:00.000,2018-05-16 00:00:00.000,EMEA,HT ITSM,6899.73,
283379720,UKD-17393,2017-06-21 00:00:00.000,7247.6208,5,HTCSV0001,Renewal,SAS,,71025,2017-05-17 00:00:00.000,2018-05-16 00:00:00.000,EMEA,HT ITSM,7247.62,
280299910,USA-53881,2017-06-12 00:00:00.000,6150.57,10,HETMT0003,Renewal,MNT,,505643,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,HT ITSM,6150.57,
4968,497136,2017-06-26 00:00:00.000,0.02,2,310-MA-AVRC10,New,MNT,65205,74148,2017-06-26 00:00:00.000,2018-06-25 00:00:00.000,EMEA,Avalanche,0.02,
280299920,USA-53881,2017-06-12 00:00:00.000,570.76,2,HPKMT0001,Renewal,MNT,,505643,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,HT ITSM,570.76,
280310510,USA-53883,2017-06-12 00:00:00.000,854.75,5,GPRMT0001,Renewal,MNT,999969,521249,2017-04-17 00:00:00.000,2018-04-16 00:00:00.000,Americas,Goldmine,854.75,
317,492606,2017-05-02 00:00:00.000,164.22,14,120-MA-WIBST0,Volume,MNT,65300,105904,2017-05-02 00:00:00.000,2018-05-01 00:00:00.000,Americas,Mobile Middleware,164.22,
314,492605,2017-05-02 00:00:00.000,13351,1300,DSK GSP 12 F,Renewal,MNT,93093,101593,2017-05-03 00:00:00.000,2018-05-02 00:00:00.000,Americas,UPM,13351,
315,492605,2017-05-02 00:00:00.000,26640,2000,DSK GSP 12 T,Renewal,MNT,93093,101593,2017-05-03 00:00:00.000,2018-05-02 00:00:00.000,Americas,UPM,26640,
313,492604,2017-05-02 00:00:00.000,140.25,5,120-MA-GENTN2,Volume,MNT,67335,73229,2017-05-02 00:00:00.000,2018-05-01 00:00:00.000,Americas,Emulation,140.25,
2941,496246,2017-06-16 00:00:00.000,360.68,1,SDCTILT-M,Renewal,MNT,55044,55044,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,RoW,Service Desk,360.68,
2942,496246,2017-06-16 00:00:00.000,1683.41,1,XTRENSVRUPG-M,Renewal,MNT,55044,55044,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,RoW,Xtraction,1683.41,
2943,496246,2017-06-16 00:00:00.000,27416.46,1,ITBM-MAINTENANCE,Renewal,MNT,55044,55044,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,RoW,Service Desk,27416.46,
4725,497008,2017-06-23 00:00:00.000,13377.4,1400,LDTUM-M,Renewal,MNT,30898,70373,2017-06-29 00:00:00.000,2018-06-28 00:00:00.000,EMEA,User Management,13377.4,
3561,494045,2017-05-22 00:00:00.000,10.65,5,310-MA-AVH1AD,Renewal,MNT,65193,67038,2018-03-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Avalanche,10.65,
3562,494045,2017-05-22 00:00:00.000,43.2,27,310-MA-AVH1AD,Renewal,MNT,65193,67038,2018-04-01 00:00:00.000,2018-06-30 00:00:00.000,Americas,Avalanche,43.2,
3554,494042,2017-05-22 00:00:00.000,20.4,2,310-MA-AVAVRC,Volume,MNT,65229,76166,2017-05-22 00:00:00.000,2018-05-21 00:00:00.000,Americas,Avalanche,20.4,
3788,441351,2015-07-28 00:00:00.000,84.48,2,S-STDSV3PSSS-C-R,Renewal,MNT,84044,84044,2015-06-27 00:00:00.000,2018-06-26 00:00:00.000,Americas,PROTECT,28.16,
6544,506673,2017-09-27 00:00:00.000,461.3,5,CFMMT0005,Renewal,MNT,105355,113705,2017-11-01 00:00:00.000,2018-04-30 00:00:00.000,RoW,HT ITSM,461.3,
6545,506673,2017-09-27 00:00:00.000,92.26000000000001,1,SLMMT0005,Renewal,MNT,105355,113705,2017-11-01 00:00:00.000,2018-04-30 00:00:00.000,RoW,HT ITSM,92.26,
6546,506673,2017-09-27 00:00:00.000,1887.93,20,ISMCF0002,Renewal,MNT,105355,113705,2017-11-01 00:00:00.000,2018-04-30 00:00:00.000,RoW,HT ITSM,1887.93,
165035310,USA-42508,2016-03-03 00:00:00.000,8.31,1,HLRSV0003,Volume,SUB,568155,567732,2016-03-04 00:00:00.000,2018-06-30 00:00:00.000,Americas,HT UEM,3.58,
278424320,USA-53812,2017-06-07 00:00:00.000,245.75,25,HESCF0002,Volume,MNT,,577559,2017-06-07 00:00:00.000,2018-05-19 00:00:00.000,Americas,HT Security,245.75,
5567,497392,2017-06-27 00:00:00.000,28704,2600,DSK GSP 12 F,Volume,MNT,3856,99673,2017-06-27 00:00:00.000,2018-06-30 00:00:00.000,Americas,UPM,28704,
5565,497391,2017-06-27 00:00:00.000,4157.5,250,DSK GSP 12 F,New,MNT,93078,106710,2017-06-27 00:00:00.000,2018-06-26 00:00:00.000,Americas,UPM,4157.5,
5558,497390,2017-06-27 00:00:00.000,7148.75,1750,WMSDFDE-M,Renewal,MNT,31244,4689,2017-06-30 00:00:00.000,2018-06-29 00:00:00.000,Americas,Systems Management,7148.75,
,Free of Char,2017-06-09 14:00:00.000,0,100,RESMIDASA1,New,MNT,1,817,2017-07-01 00:00:00.000,2018-06-30 00:00:00.000,EMEA,Res-ITSM,0,
5907,497531,2017-06-28 00:00:00.000,140.25,5,120-MA-GENTN2,Renewal,MNT,65225,70433,2017-06-26 00:00:00.000,2018-06-25 00:00:00.000,RoW,Emulation,140.25,
